ID,Make,Model,Year,Trim,Trim (description),Base MSRP,Body type,Length (in),Width (in),Height (in),Wheelbase (in),Curb weight (lbs),Cylinders,Engine size (l),Horsepower (HP),Horsepower (rpm),Torque (ft-lbs),Torque (rpm),Drive type,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA combined MPG,EPA city/highway MPG,Range in miles (city/hwy),Country of origin,Car classification,Platform code / generation number
401822606,Ford,F-150,2020,King Ranch,King Ranch 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 10A),"$53,290",Truck (SuperCrew),243.7,79.9,75.7,156.8,4639,V8,5,395,5750,400,4500,rear wheel drive,10-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,19,17/23 MPG,442.0/598.0 mi.,America/United States,Full-size pickup truck,13th gen
401822612,Ford,F-150,2020,King Ranch,King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 10A),"$56,415",Truck (SuperCrew),231.9,79.9,77.2,145,4867,V8,5,395,5750,400,4500,four wheel drive,10-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,18,15/21 MPG,390.0/546.0 mi.,America/United States,Full-size pickup truck,13th gen
401822605,Ford,F-150,2020,King Ranch,King Ranch 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 10A),"$56,715",Truck (SuperCrew),243.7,79.9,77.3,156.8,4913,V8,5,395,5750,400,4500,four wheel drive,10-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,18,15/21 MPG,390.0/546.0 mi.,America/United States,Full-size pickup truck,13th gen
401822607,Ford,F-150,2020,Platinum,Platinum 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 10A),"$55,520",Truck (SuperCrew),231.9,79.9,75.6,145,4606,V8,5,395,5750,400,4500,rear wheel drive,10-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,19,17/23 MPG,442.0/598.0 mi.,America/United States,Full-size pickup truck,13th gen
401822616,Ford,F-150,2020,Platinum,Platinum 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 10A),"$55,820",Truck (SuperCrew),243.7,79.9,75.7,156.8,4639,V8,5,395,5750,400,4500,rear wheel drive,10-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,19,17/23 MPG,442.0/598.0 mi.,America/United States,Full-size pickup truck,13th gen
401822614,Ford,F-150,2020,Platinum,Platinum 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 10A),"$58,945",Truck (SuperCrew),231.9,79.9,77.2,145,4867,V8,5,395,5750,400,4500,four wheel drive,10-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,18,15/21 MPG,390.0/546.0 mi.,America/United States,Full-size pickup truck,13th gen
401822609,Ford,F-150,2020,Platinum,Platinum 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 10A),"$59,245",Truck (SuperCrew),243.7,79.9,77.3,156.8,4913,V8,5,395,5750,400,4500,four wheel drive,10-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,18,15/21 MPG,390.0/546.0 mi.,America/United States,Full-size pickup truck,13th gen
401822610,Ford,F-150,2020,Raptor,Raptor 4dr SuperCrew 4WD (3.5L 6cyl Turbo 10A),"$56,440",Truck (SuperCrew),231.9,86.3,78.5,146,5697,V6,3.5,450,5000,510,3500,four wheel drive,10-speed shiftable automatic,gas,regular unleaded,36,16,15/18 MPG,540.0/648.0 mi.,America/United States,Full-size pickup truck,13th gen
401822611,Ford,F-150,2020,Limited,Limited 4dr SuperCrew 5.5 ft. SB (3.5L 6cyl Turbo 10A),"$67,735",Truck (SuperCrew),231.9,79.9,75.6,145,4655,V6,3.5,450,5000,510,3500,rear wheel drive,10-speed shiftable automatic,gas,regular unleaded,36,19,17/22 MPG,612.0/792.0 mi.,America/United States,Full-size pickup truck,13th gen
401822615,Ford,F-150,2020,Limited,Limited 4dr SuperCrew 4WD 5.5 ft. SB (3.5L 6cyl Turbo 10A),"$71,160",Truck (SuperCrew),231.9,79.9,77.2,145,4917,V6,3.5,450,5000,510,3500,four wheel drive,10-speed shiftable automatic,gas,regular unleaded,36,19,17/21 MPG,612.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706662,Ford,F-150,2015,XL,XL 2dr Regular Cab 6.5 ft. SB (3.5L 6cyl 6A),"$26,030",Truck (Regular Cab),209.3,79.9,75.2,122.4,,V6,3.5,282,6250,253,4250,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),23,20,18/25 MPG,414.0/575.0 mi.,America/United States,Full-size pickup truck,13th gen
200706668,Ford,F-150,2015,XL,XL 2dr Regular Cab 8 ft. LB (3.5L 6cyl 6A),"$26,330",Truck (Regular Cab),227.9,79.9,74.8,141.1,,V6,3.5,282,6250,253,4250,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,20,18/25 MPG,468.0/650.0 mi.,America/United States,Full-size pickup truck,13th gen
200706665,Ford,F-150,2015,XL,XL 2dr Regular Cab 4WD 6.5 ft. SB (3.5L 6cyl 6A),"$30,675",Truck (Regular Cab),209.3,79.9,76.7,122.4,,V6,3.5,282,6250,253,4250,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,19,17/23 MPG,442.0/598.0 mi.,America/United States,Full-size pickup truck,13th gen
200706669,Ford,F-150,2015,XL,XL 2dr Regular Cab 4WD 8 ft. LB (3.5L 6cyl 6A),"$30,975",Truck (Regular Cab),227.9,79.9,76.6,141.1,,V6,3.5,282,6250,253,4250,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,19,17/23 MPG,612.0/828.0 mi.,America/United States,Full-size pickup truck,13th gen
200706667,Ford,F-150,2015,XLT,XLT 2dr Regular Cab 6.5 ft. SB (3.5L 6cyl 6A),"$31,320",Truck (Regular Cab),209.3,79.9,75.2,122.4,,V6,3.5,282,6250,253,4250,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),23,20,18/25 MPG,414.0/575.0 mi.,America/United States,Full-size pickup truck,13th gen
200706664,Ford,F-150,2015,XLT,XLT 2dr Regular Cab 8 ft. LB (3.5L 6cyl 6A),"$31,625",Truck (Regular Cab),227.9,79.9,74.8,141.1,,V6,3.5,282,6250,253,4250,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,20,18/25 MPG,468.0/650.0 mi.,America/United States,Full-size pickup truck,13th gen
200706663,Ford,F-150,2015,XLT,XLT 2dr Regular Cab 4WD 6.5 ft. SB (3.5L 6cyl 6A),"$34,745",Truck (Regular Cab),209.3,79.9,76.7,122.4,,V6,3.5,282,6250,253,4250,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,19,17/23 MPG,442.0/598.0 mi.,America/United States,Full-size pickup truck,13th gen
200706666,Ford,F-150,2015,XLT,XLT 2dr Regular Cab 4WD 8 ft. LB (3.5L 6cyl 6A),"$35,045",Truck (Regular Cab),227.9,79.9,76.6,141.1,,V6,3.5,282,6250,253,4250,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,19,17/23 MPG,612.0/828.0 mi.,America/United States,Full-size pickup truck,13th gen
200706673,Ford,F-150,2015,XL,XL 4dr SuperCab 6.5 ft. SB (3.5L 6cyl 6A),"$30,090",Truck (SuperCab),231.9,79.9,75.2,145,,V6,3.5,282,6250,253,4250,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,20,18/25 MPG,468.0/650.0 mi.,America/United States,Full-size pickup truck,13th gen
200706674,Ford,F-150,2015,XL,XL 4dr SuperCab 8 ft. LB (2.7L 6cyl Turbo 6A),"$31,200",Truck (SuperCab),250.5,79.9,75.2,163.7,,V6,2.7,325,5750,375,3000,rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,26,22,19/26 MPG,494.0/676.0 mi.,America/United States,Full-size pickup truck,13th gen
200706678,Ford,F-150,2015,XL,XL 4dr SuperCab 4WD 6.5 ft. SB (3.5L 6cyl 6A),"$33,515",Truck (SuperCab),231.9,79.9,76.9,145,,V6,3.5,282,6250,253,4250,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,19,17/23 MPG,612.0/828.0 mi.,America/United States,Full-size pickup truck,13th gen
200706679,Ford,F-150,2015,XL,XL 4dr SuperCab 4WD 8 ft. LB (5.0L 8cyl 6A),"$35,360",Truck (SuperCab),250.5,79.9,76.6,163.7,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706670,Ford,F-150,2015,XLT,XLT 4dr SuperCab 6.5 ft. SB (3.5L 6cyl 6A),"$34,205",Truck (SuperCab),231.9,79.9,75.2,145,,V6,3.5,282,6250,253,4250,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,20,18/25 MPG,468.0/650.0 mi.,America/United States,Full-size pickup truck,13th gen
200706677,Ford,F-150,2015,XLT,XLT 4dr SuperCab 8 ft. LB (2.7L 6cyl Turbo 6A),"$35,310",Truck (SuperCab),250.5,79.9,75.2,163.7,,V6,2.7,325,5750,375,3000,rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,26,22,19/26 MPG,494.0/676.0 mi.,America/United States,Full-size pickup truck,13th gen
200706680,Ford,F-150,2015,XLT,XLT 4dr SuperCab 4WD 6.5 ft. SB (3.5L 6cyl 6A),"$37,630",Truck (SuperCab),231.9,79.9,76.9,145,,V6,3.5,282,6250,253,4250,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,19,17/23 MPG,612.0/828.0 mi.,America/United States,Full-size pickup truck,13th gen
200706671,Ford,F-150,2015,XLT,XLT 4dr SuperCab 4WD 8 ft. LB (5.0L 8cyl 6A),"$39,485",Truck (SuperCab),250.5,79.9,76.6,163.7,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706676,Ford,F-150,2015,Lariat,Lariat 4dr SuperCab 6.5 ft. SB (2.7L 6cyl Turbo 6A),"$39,310",Truck (SuperCab),231.9,79.9,75.2,145,,V6,2.7,325,5750,375,3000,rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,26,22,19/26 MPG,494.0/676.0 mi.,America/United States,Full-size pickup truck,13th gen
200706675,Ford,F-150,2015,Lariat,Lariat 4dr SuperCab 8 ft. LB (2.7L 6cyl Turbo 6A),"$39,610",Truck (SuperCab),250.5,79.9,75.2,163.7,,V6,2.7,325,5750,375,3000,rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,26,22,19/26 MPG,494.0/676.0 mi.,America/United States,Full-size pickup truck,13th gen
200706661,Ford,F-150,2015,Lariat,Lariat 4dr SuperCab 4WD 6.5 ft. SB (2.7L 6cyl Turbo 6A),"$42,735",Truck (SuperCab),231.9,79.9,76.9,145,,V6,2.7,325,5750,375,3000,four wheel drive,6-speed shiftable automatic,gas,regular unleaded,36,20,18/23 MPG,648.0/828.0 mi.,America/United States,Full-size pickup truck,13th gen
200706672,Ford,F-150,2015,Lariat,Lariat 4dr SuperCab 4WD 8 ft. LB (5.0L 8cyl 6A),"$43,785",Truck (SuperCab),250.5,79.9,76.6,163.7,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706685,Ford,F-150,2015,XL,XL 4dr SuperCrew 5.5 ft. SB (3.5L 6cyl 6A),"$32,545",Truck (SuperCrew),231.9,79.9,75.3,145,,V6,3.5,282,6250,253,4250,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,20,18/25 MPG,468.0/650.0 mi.,America/United States,Full-size pickup truck,13th gen
200706681,Ford,F-150,2015,XL,XL 4dr SuperCrew 6.5 ft. SB (2.7L 6cyl Turbo 6A),"$33,655",Truck (SuperCrew),243.7,79.9,75.3,156.8,,V6,2.7,325,5750,375,3000,rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,26,22,19/26 MPG,494.0/676.0 mi.,America/United States,Full-size pickup truck,13th gen
200706686,Ford,F-150,2015,XL,XL 4dr SuperCrew 4WD 5.5 ft. SB (3.5L 6cyl 6A),"$36,055",Truck (SuperCrew),231.9,79.9,76.9,145,,V6,3.5,282,6250,253,4250,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,19,17/23 MPG,612.0/828.0 mi.,America/United States,Full-size pickup truck,13th gen
200706706,Ford,F-150,2015,XL,XL 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),"$37,815",Truck (SuperCrew),243.7,79.9,76.9,156.8,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706682,Ford,F-150,2015,XLT,XLT 4dr SuperCrew 5.5 ft. SB (3.5L 6cyl 6A),"$36,555",Truck (SuperCrew),231.9,79.9,75.3,145,,V6,3.5,282,6250,253,4250,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,20,18/25 MPG,468.0/650.0 mi.,America/United States,Full-size pickup truck,13th gen
200706702,Ford,F-150,2015,XLT,XLT 4dr SuperCrew 6.5 ft. SB (2.7L 6cyl Turbo 6A),"$37,665",Truck (SuperCrew),243.7,79.9,75.3,156.8,,V6,2.7,325,5750,375,3000,rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,26,22,19/26 MPG,494.0/676.0 mi.,America/United States,Full-size pickup truck,13th gen
200706698,Ford,F-150,2015,XLT,XLT 4dr SuperCrew 4WD 5.5 ft. SB (3.5L 6cyl 6A),"$40,050",Truck (SuperCrew),231.9,79.9,76.9,145,,V6,3.5,282,6250,253,4250,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,19,17/23 MPG,612.0/828.0 mi.,America/United States,Full-size pickup truck,13th gen
200706696,Ford,F-150,2015,XLT,XLT 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),"$41,840",Truck (SuperCrew),243.7,79.9,76.9,156.8,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706704,Ford,F-150,2015,Lariat,Lariat 4dr SuperCrew 5.5 ft. SB (2.7L 6cyl Turbo 6A),"$41,670",Truck (SuperCrew),231.9,79.9,75.3,145,,V6,2.7,325,5750,375,3000,rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,26,22,19/26 MPG,494.0/676.0 mi.,America/United States,Full-size pickup truck,13th gen
200706703,Ford,F-150,2015,Lariat,Lariat 4dr SuperCrew 6.5 ft. SB (2.7L 6cyl Turbo 6A),"$41,970",Truck (SuperCrew),243.7,79.9,75.3,156.8,,V6,2.7,325,5750,375,3000,rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,26,22,19/26 MPG,494.0/676.0 mi.,America/United States,Full-size pickup truck,13th gen
200706708,Ford,F-150,2015,Lariat,Lariat 4dr SuperCrew 4WD 5.5 ft. SB (2.7L 6cyl Turbo 6A),"$45,090",Truck (SuperCrew),231.9,79.9,76.9,145,,V6,2.7,325,5750,375,3000,four wheel drive,6-speed shiftable automatic,gas,regular unleaded,36,20,18/23 MPG,648.0/828.0 mi.,America/United States,Full-size pickup truck,13th gen
200706695,Ford,F-150,2015,Lariat,Lariat 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),"$46,140",Truck (SuperCrew),243.7,79.9,76.9,156.8,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706683,Ford,F-150,2015,King Ranch,King Ranch 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A),"$49,120",Truck (SuperCrew),231.9,79.9,75.3,145,,V8,5,385,5750,387,3850,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,17,15/21 MPG,390.0/546.0 mi.,America/United States,Full-size pickup truck,13th gen
200706699,Ford,F-150,2015,King Ranch,King Ranch 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A),"$49,420",Truck (SuperCrew),243.7,79.9,75.3,156.8,,V8,5,385,5750,387,3850,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,18,15/22 MPG,390.0/572.0 mi.,America/United States,Full-size pickup truck,13th gen
200706684,Ford,F-150,2015,King Ranch,King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),"$52,545",Truck (SuperCrew),231.9,79.9,76.9,145,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706705,Ford,F-150,2015,King Ranch,King Ranch 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),"$52,845",Truck (SuperCrew),243.7,79.9,76.9,156.8,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200706687,Ford,F-150,2015,Platinum,Platinum 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A),"$51,585",Truck (SuperCrew),231.9,79.9,75.3,145,,V8,5,385,5750,387,3850,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,18,15/22 MPG,390.0/572.0 mi.,America/United States,Full-size pickup truck,13th gen
200706701,Ford,F-150,2015,Platinum,Platinum 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A),"$51,885",Truck (SuperCrew),243.7,79.9,75.3,156.8,,V8,5,385,5750,387,3850,rear wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),26,18,15/22 MPG,390.0/572.0 mi.,America/United States,Full-size pickup truck,13th gen
200706693,Ford,F-150,2015,Platinum,Platinum 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),"$55,010",Truck (SuperCrew),231.9,79.9,76.9,145,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
200470591,Ford,F-150,2015,Platinum,Platinum 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),"$55,305",Truck (SuperCrew),243.7,79.9,76.9,156.8,,V8,5,385,5750,387,3850,four wheel drive,6-speed shiftable automatic,flex-fuel (FFV),flex-fuel (unleaded/E85),36,17,15/21 MPG,540.0/756.0 mi.,America/United States,Full-size pickup truck,13th gen
101170629,Ford,F-150,2010,XL,XL 2dr Regular Cab Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$22,060",Truck (Regular Cab),213.1,78.9,74.6,126,4743,V8,4.6,248,4750,294,4000,rear wheel drive,4-speed automatic,gas,regular unleaded,26,16,15/19 MPG,390.0/494.0 mi.,America/United States,Full-size pickup truck,12th gen
101170630,Ford,F-150,2010,XL,XL 2dr Regular Cab Styleside 8 ft. LB (4.6L 8cyl 4A),"$22,360",Truck (Regular Cab),231.7,78.9,76.2,144.5,4843,V8,4.6,248,4750,294,4000,rear wheel drive,4-speed automatic,gas,regular unleaded,26,16,15/19 MPG,390.0/494.0 mi.,America/United States,Full-size pickup truck,12th gen
101170631,Ford,F-150,2010,XL,XL 2dr Regular Cab 4WD Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$26,430",Truck (Regular Cab),213.1,78.9,76,126,4971,V8,4.6,248,4750,294,4000,four wheel drive,4-speed automatic,gas,regular unleaded,26,16,14/18 MPG,364.0/468.0 mi.,America/United States,Full-size pickup truck,12th gen
101170632,Ford,F-150,2010,XL,XL 2dr Regular Cab 4WD Styleside 8 ft. LB (4.6L 8cyl 4A),"$26,730",Truck (Regular Cab),231.7,78.9,75.8,144.5,5092,V8,4.6,248,4750,294,4000,four wheel drive,4-speed automatic,gas,regular unleaded,36,16,14/18 MPG,504.0/648.0 mi.,America/United States,Full-size pickup truck,12th gen
101170633,Ford,F-150,2010,STX,STX 2dr Regular Cab Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$25,085",Truck (Regular Cab),213.1,78.9,74.6,126,4743,V8,4.6,248,4750,294,4000,rear wheel drive,4-speed automatic,gas,regular unleaded,26,16,15/19 MPG,390.0/494.0 mi.,America/United States,Full-size pickup truck,12th gen
101170634,Ford,F-150,2010,STX,STX 2dr Regular Cab 4WD Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$28,230",Truck (Regular Cab),213.1,78.9,76,126,4971,V8,4.6,248,4750,294,4000,four wheel drive,4-speed automatic,gas,regular unleaded,26,16,14/18 MPG,364.0/468.0 mi.,America/United States,Full-size pickup truck,12th gen
101170635,Ford,F-150,2010,XLT,XLT 2dr Regular Cab Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$26,255",Truck (Regular Cab),213.1,78.9,74.6,126,4743,V8,4.6,248,4750,294,4000,rear wheel drive,4-speed automatic,gas,regular unleaded,26,16,15/19 MPG,390.0/494.0 mi.,America/United States,Full-size pickup truck,12th gen
101170636,Ford,F-150,2010,XLT,XLT 2dr Regular Cab Styleside 8 ft. LB (4.6L 8cyl 4A),"$26,555",Truck (Regular Cab),231.7,78.9,76.2,144.5,4843,V8,4.6,248,4750,294,4000,rear wheel drive,4-speed automatic,gas,regular unleaded,26,16,15/19 MPG,390.0/494.0 mi.,America/United States,Full-size pickup truck,12th gen
101170637,Ford,F-150,2010,XLT,XLT 2dr Regular Cab 4WD Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$29,400",Truck (Regular Cab),213.1,78.9,76,126,4971,V8,4.6,248,4750,294,4000,four wheel drive,4-speed automatic,gas,regular unleaded,26,16,14/18 MPG,364.0/468.0 mi.,America/United States,Full-size pickup truck,12th gen
101170638,Ford,F-150,2010,XLT,XLT 2dr Regular Cab 4WD Styleside 8 ft. LB (4.6L 8cyl 4A),"$29,700",Truck (Regular Cab),231.7,78.9,75.8,144.5,5092,V8,4.6,248,4750,294,4000,four wheel drive,4-speed automatic,gas,regular unleaded,36,16,14/18 MPG,504.0/648.0 mi.,America/United States,Full-size pickup truck,12th gen
101170948,Ford,F-150,2010,XL,XL 4dr SuperCab Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$25,885",Truck (SuperCab),231.7,78.9,71.5,144.5,5067,V8,4.6,248,4750,294,4000,rear wheel drive,4-speed automatic,gas,regular unleaded,26,16,15/19 MPG,390.0/494.0 mi.,America/United States,Full-size pickup truck,12th gen
101170949,Ford,F-150,2010,XL,XL 4dr SuperCab Styleside 8 ft. LB (5.4L 8cyl 6A),"$26,185",Truck (SuperCab),250.3,78.9,75.9,163.2,5516,V8,5.4,310,5000,365,3500,rear wheel drive,6-speed automatic,gas,flex-fuel (unleaded/E85),26,16,14/20 MPG,364.0/520.0 mi.,America/United States,Full-size pickup truck,12th gen
101170950,Ford,F-150,2010,XL,XL 4dr SuperCab 4WD Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$29,030",Truck (SuperCab),231.7,78.9,75.9,144.5,5384,V8,4.6,248,4750,294,4000,four wheel drive,4-speed automatic,gas,regular unleaded,36,16,14/18 MPG,504.0/648.0 mi.,America/United States,Full-size pickup truck,12th gen
101170951,Ford,F-150,2010,XL,XL 4dr SuperCab 4WD Styleside 8 ft. LB (5.4L 8cyl 6A),"$29,330",Truck (SuperCab),250.3,78.9,76.7,163.2,5820,V8,5.4,310,5000,365,3500,four wheel drive,6-speed automatic,gas,flex-fuel (unleaded/E85),36,15,14/18 MPG,504.0/648.0 mi.,America/United States,Full-size pickup truck,12th gen
101170962,Ford,F-150,2010,STX,STX 4dr SuperCab Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$27,685",Truck (SuperCab),231.7,78.9,71.5,144.5,5067,V8,4.6,248,4750,294,4000,rear wheel drive,4-speed automatic,gas,regular unleaded,26,16,15/19 MPG,390.0/494.0 mi.,America/United States,Full-size pickup truck,12th gen
101170963,Ford,F-150,2010,STX,STX 4dr SuperCab 4WD Styleside 6.5 ft. SB (4.6L 8cyl 4A),"$30,830",Truck (SuperCab),231.7,78.9,75.9,144.5,5384,V8,4.6,248,4750,294,4000,four wheel drive,4-speed automatic,gas,regular unleaded,36,16,14/18 MPG,504.0/648.0 mi.,America/United States,Full-size pickup truck,12th gen
101170964,Ford,F-150,2010,XLT,XLT 4dr SuperCab Styleside 6.5 ft. SB (4.6L 8cyl 6A),"$29,795",Truck (SuperCab),231.7,78.9,71.5,144.5,5127,V8,4.6,292,5700,320,4000,rear wheel drive,6-speed automatic,gas,regular unleaded,26,17,15/21 MPG,390.0/546.0 mi.,America/United States,Full-size pickup truck,12th gen
101170965,Ford,F-150,2010,XLT,XLT 4dr SuperCab Styleside 8 ft. LB (5.4L 8cyl 6A),"$30,095",Truck (SuperCab),250.3,78.9,75.9,163.2,5516,V8,5.4,310,5000,365,3500,rear wheel drive,6-speed automatic,gas,flex-fuel (unleaded/E85),26,16,14/20 MPG,364.0/520.0 mi.,America/United States,Full-size pickup truck,12th gen
